CONTENT ID,TYPE,DATETIME,CONTENT TYPE,SENTIMENT,CATEGORY,SCORE,,,,,,,CATEGORY,TOTAL SCORES
972b6e82-421f-43f6-905c-2168933de18f,love,19-06-2020 13:37,video,positive,animals,65,,,,,,,,
972b6e82-421f-43f6-905c-2168933de18f,disgust,15-08-2020 09:12,video,negative,animals,0,,,,,,,,
972b6e82-421f-43f6-905c-2168933de18f,worried,10-06-2021 08:02,video,negative,animals,12,,,,,,,,
972b6e82-421f-43f6-905c-2168933de18f,love,27-01-2021 03:34,video,positive,animals,65,,,,,,,,
972b6e82-421f-43f6-905c-2168933de18f,adore,01-09-2020 23:09,video,positive,animals,72,,,,,,,,
972b6e82-421f-43f6-905c-2168933de18f,super love,21-09-2020 05:19,video,positive,animals,75,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,05-10-2020 15:04,audio,neutral,animals,35,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,17-09-2020 08:48,audio,positive,animals,75,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,11-07-2020 18:21,audio,positive,animals,75,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,heart,23-02-2021 09:52,audio,positive,animals,60,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,11-07-2020 20:21,audio,positive,animals,75,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,08-01-2021 01:50,audio,positive,animals,45,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,11-05-2021 00:50,audio,negative,animals,10,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,21-07-2020 11:11,audio,positive,animals,45,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,18-03-2021 21:54,audio,positive,animals,70,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,09-10-2020 00:37,audio,negative,animals,10,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,28-01-2021 15:29,audio,negative,animals,0,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,18-01-2021 14:56,audio,negative,animals,0,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,hate,30-08-2020 21:38,audio,negative,animals,5,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,13-05-2021 20:31,audio,positive,animals,70,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,18-07-2020 23:38,audio,neutral,animals,35,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,07-02-2021 07:30,audio,negative,animals,10,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,interested,21-08-2020 14:31,audio,positive,animals,30,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,07-12-2020 14:04,audio,negative,animals,10,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,14-06-2021 22:04,audio,positive,animals,70,,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,09-01-2021 14:01,audio,negative,animals,0,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,scared,25-11-2020 22:20,photo,negative,animals,15,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,cherish,04-11-2020 08:28,photo,positive,animals,70,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,worried,30-09-2020 17:17,photo,negative,animals,12,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,want,08-05-2021 21:58,photo,positive,animals,70,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,disgust,27-02-2021 05:27,photo,negative,animals,0,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,cherish,03-01-2021 23:33,photo,positive,animals,70,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,peeking,11-08-2020 06:25,photo,neutral,animals,35,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,love,28-06-2020 07:09,photo,positive,animals,65,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,adore,21-08-2020 20:30,photo,positive,animals,72,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,scared,17-03-2021 12:00,photo,negative,animals,15,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,indifferent,09-09-2020 07:04,photo,neutral,animals,20,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,peeking,11-04-2021 04:15,photo,neutral,animals,35,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,love,22-04-2021 00:48,photo,positive,animals,65,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,scared,30-06-2020 17:15,photo,negative,animals,15,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,disgust,04-05-2021 23:18,photo,negative,animals,0,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,like,21-01-2021 04:43,photo,positive,animals,50,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,cherish,12-06-2021 14:28,photo,positive,animals,70,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,hate,29-09-2020 05:00,photo,negative,animals,5,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,like,17-11-2020 19:47,photo,positive,animals,50,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,cherish,26-09-2020 16:32,photo,positive,animals,70,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,heart,26-12-2020 17:40,photo,positive,animals,60,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,worried,05-05-2021 17:35,photo,negative,animals,12,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,want,05-01-2021 16:19,photo,positive,animals,70,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,indifferent,21-11-2020 17:15,photo,neutral,animals,20,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,scared,11-01-2021 20:45,photo,negative,animals,15,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,peeking,25-10-2020 21:30,photo,neutral,animals,35,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,hate,03-06-2021 19:26,photo,negative,animals,5,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,cherish,23-11-2020 17:17,photo,positive,animals,70,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,love,20-04-2021 03:54,photo,positive,animals,65,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,peeking,24-04-2021 00:30,photo,neutral,animals,35,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,heart,23-08-2020 10:25,photo,positive,animals,60,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,scared,19-06-2020 16:45,photo,negative,animals,15,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,worried,19-03-2021 07:43,photo,negative,animals,12,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,disgust,06-04-2021 03:28,photo,negative,animals,0,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,heart,21-09-2020 21:05,photo,positive,animals,60,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,like,08-03-2021 10:53,photo,positive,animals,50,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,like,06-04-2021 12:08,photo,positive,animals,50,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,dislike,12-02-2021 23:51,photo,negative,animals,10,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,worried,28-03-2021 04:29,photo,negative,animals,12,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,adore,12-10-2020 08:52,photo,positive,animals,72,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,adore,06-11-2020 15:35,photo,positive,animals,72,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,love,02-05-2021 20:42,photo,positive,animals,65,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,love,18-01-2021 11:26,photo,positive,animals,65,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,intrigued,10-02-2021 20:19,photo,positive,animals,45,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,interested,12-11-2020 20:05,photo,positive,animals,30,,,,,,,,
a4f6b4c2-36bd-4232-bef8-66577a601163,heart,09-01-2021 22:48,photo,positive,animals,60,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,indifferent,27-09-2020 09:40,video,neutral,animals,20,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,hate,22-01-2021 06:45,video,negative,animals,5,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,23-11-2020 02:41,video,negative,animals,10,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,08-02-2021 15:50,video,negative,animals,15,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,30-04-2021 15:14,video,positive,animals,45,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,30-11-2020 05:48,video,positive,animals,75,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,26-03-2021 12:08,video,negative,animals,15,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,21-05-2021 18:13,video,positive,animals,70,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,want,01-09-2020 00:24,video,positive,animals,70,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,15-10-2020 05:04,video,negative,animals,10,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,22-01-2021 06:35,video,positive,animals,65,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,02-11-2020 14:46,video,positive,animals,70,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,19-11-2020 02:58,video,positive,animals,65,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,05-01-2021 21:13,video,positive,animals,45,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,12-12-2020 04:31,video,neutral,animals,35,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,20-09-2020 12:25,video,negative,animals,12,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,25-03-2021 05:20,video,neutral,animals,35,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,11-12-2020 19:53,video,negative,animals,12,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,13-05-2021 12:16,video,positive,animals,75,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,want,05-10-2020 09:20,video,positive,animals,70,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,interested,18-01-2021 02:18,video,positive,animals,30,,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,adore,09-08-2020 00:27,video,positive,animals,72,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,cherish,04-03-2021 14:45,GIF,positive,animals,70,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,30-09-2020 07:19,GIF,neutral,animals,35,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,heart,23-07-2020 21:31,GIF,positive,animals,60,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,super love,01-11-2020 14:12,GIF,positive,animals,75,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,15-05-2021 09:39,GIF,neutral,animals,35,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,like,31-10-2020 00:59,GIF,positive,animals,50,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,disgust,17-05-2021 07:54,GIF,negative,animals,0,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,cherish,03-05-2021 04:36,GIF,positive,animals,70,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,05-02-2021 06:34,GIF,neutral,animals,35,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,worried,21-03-2021 08:27,GIF,negative,animals,12,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,dislike,29-12-2020 12:30,GIF,negative,animals,10,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,like,10-08-2020 16:50,GIF,positive,animals,50,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,heart,14-10-2020 16:51,GIF,positive,animals,60,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,intrigued,29-10-2020 08:29,GIF,positive,animals,45,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,super love,01-11-2020 03:37,GIF,positive,animals,75,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,worried,16-10-2020 22:23,GIF,negative,animals,12,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,intrigued,29-01-2021 22:16,GIF,positive,animals,45,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,09-05-2021 20:22,GIF,neutral,animals,35,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,scared,13-08-2020 14:44,GIF,negative,animals,15,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,interested,17-05-2021 23:13,GIF,positive,animals,30,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,love,20-10-2020 02:40,GIF,positive,animals,65,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,hate,17-05-2021 09:09,GIF,negative,animals,5,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,adore,10-08-2020 01:01,GIF,positive,animals,72,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,hate,12-08-2020 20:54,GIF,negative,animals,5,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,love,07-09-2020 14:23,GIF,positive,animals,65,,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,cherish,15-03-2021 00:15,GIF,positive,animals,70,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,02-09-2020 10:34,GIF,negative,animals,12,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,disgust,02-08-2020 09:15,GIF,negative,animals,0,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,hate,01-03-2021 06:16,GIF,negative,animals,5,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,super love,18-04-2021 13:47,GIF,positive,animals,75,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,hate,20-12-2020 12:48,GIF,negative,animals,5,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,19-11-2020 15:05,GIF,positive,animals,70,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,cherish,15-04-2021 03:12,GIF,positive,animals,70,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,20-02-2021 06:42,GIF,negative,animals,12,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,04-01-2021 01:37,GIF,positive,animals,65,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,06-04-2021 02:51,GIF,negative,animals,12,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,30-04-2021 21:50,GIF,negative,animals,10,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,like,17-02-2021 02:52,GIF,positive,animals,50,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,peeking,02-04-2021 16:54,GIF,neutral,animals,35,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,16-01-2021 11:31,GIF,negative,animals,10,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,like,17-04-2021 12:00,GIF,positive,animals,50,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,11-03-2021 00:46,GIF,negative,animals,12,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,heart,17-03-2021 12:19,GIF,positive,animals,60,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,30-03-2021 09:41,GIF,positive,animals,70,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,peeking,20-04-2021 16:41,GIF,neutral,animals,35,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,27-11-2020 02:51,GIF,negative,animals,10,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,adore,06-02-2021 06:55,GIF,positive,animals,72,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,07-01-2021 08:05,GIF,positive,animals,70,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,scared,11-03-2021 12:16,GIF,negative,animals,15,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,intrigued,11-06-2021 10:27,GIF,positive,animals,45,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,18-05-2021 06:47,GIF,positive,animals,65,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,29-01-2021 13:49,GIF,positive,animals,65,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,19-11-2020 13:52,GIF,positive,animals,70,,,,,,,,
a861f7e7-b2f5-4d86-966c-7503c8faaeca,cherish,26-06-2020 10:03,GIF,positive,animals,70,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,02-10-2020 02:55,photo,positive,animals,45,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,15-06-2021 03:57,photo,positive,animals,45,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,29-07-2020 10:55,photo,negative,animals,10,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,cherish,19-09-2020 17:29,photo,positive,animals,70,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,heart,23-05-2021 14:10,photo,positive,animals,60,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,adore,05-05-2021 00:26,photo,positive,animals,72,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,hate,13-01-2021 21:36,photo,negative,animals,5,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,07-07-2020 06:02,photo,positive,animals,75,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,23-12-2020 02:23,photo,negative,animals,0,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,10-02-2021 21:40,photo,positive,animals,75,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,23-09-2020 18:25,photo,positive,animals,50,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,scared,29-04-2021 11:14,photo,negative,animals,15,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,09-01-2021 18:33,photo,positive,animals,75,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,13-05-2021 04:45,photo,positive,animals,75,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,10-06-2021 09:01,photo,negative,animals,10,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,worried,18-01-2021 20:42,photo,negative,animals,12,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,16-10-2020 07:29,photo,positive,animals,50,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,peeking,25-05-2021 08:08,photo,neutral,animals,35,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,want,01-06-2021 08:50,photo,positive,animals,70,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,12-06-2021 09:15,photo,negative,animals,0,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,19-01-2021 06:40,audio,positive,animals,70,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,02-02-2021 13:33,audio,positive,animals,65,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,22-09-2020 16:46,audio,positive,animals,70,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,indifferent,23-10-2020 08:49,audio,neutral,animals,20,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,intrigued,05-02-2021 06:09,audio,positive,animals,45,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,hate,25-04-2021 08:22,audio,negative,animals,5,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,16-01-2021 09:25,audio,positive,animals,72,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,indifferent,13-12-2020 16:45,audio,neutral,animals,20,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,super love,01-11-2020 09:37,audio,positive,animals,75,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,intrigued,03-07-2020 22:25,audio,positive,animals,45,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,dislike,03-08-2020 18:55,audio,negative,animals,10,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,hate,14-06-2021 07:02,audio,negative,animals,5,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,05-07-2020 07:12,audio,positive,animals,70,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,13-11-2020 07:17,audio,positive,animals,72,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,peeking,06-01-2021 10:01,audio,neutral,animals,35,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,13-07-2020 04:40,audio,positive,animals,70,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,heart,07-02-2021 10:53,audio,positive,animals,60,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,cherish,16-03-2021 12:37,audio,positive,animals,70,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,super love,03-02-2021 12:45,audio,positive,animals,75,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,09-01-2021 08:33,audio,positive,animals,30,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,hate,05-03-2021 13:05,audio,negative,animals,5,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,11-04-2021 05:41,audio,positive,animals,70,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,like,20-08-2020 04:52,audio,positive,animals,50,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,27-11-2020 05:08,audio,positive,animals,30,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,scared,06-11-2020 02:02,audio,negative,animals,15,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,scared,07-07-2020 14:29,audio,negative,animals,15,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,scared,05-01-2021 15:00,audio,negative,animals,15,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,16-06-2021 20:55,audio,positive,animals,30,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,disgust,22-05-2021 08:11,audio,negative,animals,0,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,11-06-2021 18:42,audio,positive,animals,65,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,heart,08-12-2020 22:19,audio,positive,animals,60,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,28-06-2020 07:52,audio,positive,animals,72,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,like,07-12-2020 11:20,audio,positive,animals,50,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,disgust,18-09-2020 01:49,audio,negative,animals,0,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,like,30-05-2021 02:56,audio,positive,animals,50,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,peeking,21-11-2020 10:34,audio,neutral,animals,35,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,07-11-2020 15:28,audio,positive,animals,72,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,28-01-2021 07:37,audio,positive,animals,65,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,06-07-2020 06:29,audio,positive,animals,70,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,15-12-2020 06:17,audio,positive,animals,72,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,03-02-2021 19:14,audio,positive,animals,72,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,14-01-2021 10:26,audio,positive,animals,65,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,21-03-2021 08:08,audio,positive,animals,65,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,16-02-2021 22:01,audio,positive,animals,30,,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,dislike,18-05-2021 16:47,audio,negative,animals,10,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,indifferent,26-03-2021 01:40,video,neutral,animals,20,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,super love,11-01-2021 14:25,video,positive,animals,75,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,peeking,27-08-2020 13:13,video,neutral,animals,35,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,dislike,27-08-2020 06:24,video,negative,animals,10,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,cherish,07-12-2020 20:15,GIF,positive,animals,70,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,scared,07-10-2020 23:06,GIF,negative,animals,15,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,love,12-10-2020 16:31,GIF,positive,animals,65,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,indifferent,03-01-2021 12:44,GIF,neutral,animals,20,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,dislike,23-09-2020 13:49,GIF,negative,animals,10,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,scared,07-02-2021 16:53,GIF,negative,animals,15,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,disgust,10-08-2020 08:10,GIF,negative,animals,0,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,indifferent,13-05-2021 07:49,GIF,neutral,animals,20,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,intrigued,22-09-2020 12:38,GIF,positive,animals,45,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,love,16-06-2021 17:03,GIF,positive,animals,65,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,20-11-2020 11:30,GIF,negative,animals,5,,,,,,,,
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,worried,17-03-2021 08:34,GIF,negative,animals,12,,,,,,,,
